******start: 3 9******
3,9,4298967288,3217448,3195887,21561,21561,112
3,9,4298966788,3198747,3195887,2860,2860,20
3,9,4298966288,3198752,3195887,2865,2865,144
3,9,4298965788,3201395,3195887,5508,5508,4
3,9,4298965288,3198979,3195887,3092,3092,4
3,9,4298964788,3198815,3195887,2928,2928,32
3,9,4298964288,3206441,3195887,10554,10554,6
3,9,4298963788,3199324,3195887,3437,3437,44
3,9,4298963288,3202346,3195887,6459,6459,2
3,9,4298962788,3198700,3195887,2813,2813,17
3,9,4298962288,3198614,3195887,2727,2727,271
3,9,4298961788,3198784,3195887,2897,2897,49
3,9,4298961288,3198695,3195887,2808,2808,40
3,9,4298960788,3198774,3195887,2887,2887,7
3,9,4298960288,3198810,3195887,2923,2923,9
3,9,4298959788,3198930,3195887,3043,3043,5
3,9,4298959288,3201826,3195887,5939,5939,18
3,9,4298958788,3198673,3195887,2786,2786,9
3,9,4298958288,3198620,3195887,2733,2733,46
3,9,4298957788,3199243,3195887,3356,3356,194
3,9,4298957288,3198623,3195887,2736,2736,9
3,9,4298956788,3198612,3195887,2725,2725,2
3,9,4298956288,3201493,3195887,5606,5606,323
3,9,4298955788,3198621,3195887,2734,2734,651
3,9,4298955288,3198652,3195887,2765,2765,4
3,9,4298954788,3198604,3195887,2717,2717,8
3,9,4298954288,3198597,3195887,2710,2710,86
3,9,4298953788,3198591,3195887,2704,2704,289
3,9,4298953288,3198574,3195887,2687,2687,9
3,9,4298952788,3211611,3195887,15724,15724,8
3,9,4298952288,3200796,3195887,4909,4909,72
3,9,4298951788,3202845,3195887,6958,6958,15
3,9,4298951288,3198523,3195887,2636,2636,27
3,9,4298950788,3198535,3195887,2648,2648,3
3,9,4298950288,3198711,3195887,2824,2824,24
3,9,4298949788,3202833,3195887,6946,6946,54
3,9,4298949288,3198526,3195887,2639,2639,12
3,9,4298948788,3198588,3195887,2701,2701,14
3,9,4298948288,3198664,3195887,2777,2777,3
3,9,4298947788,3201161,3195887,5274,5274,11
3,9,4298947288,3201312,3195887,5425,5425,25
3,9,4298946788,3199663,3195887,3776,3776,173
3,9,4298946288,3198524,3195887,2637,2637,260
3,9,4298945788,3198496,3195887,2609,2609,3
3,9,4298945288,3198548,3195887,2661,2661,5
3,9,4298944788,3198465,3195887,2578,2578,3
3,9,4298944288,3198627,3195887,2740,2740,2
3,9,4298943788,3198486,3195887,2599,2599,69
3,9,4298943288,3198615,3195887,2728,2728,5
3,9,4298942788,3198486,3195887,2599,2599,31
3,9,4298942288,3209154,3195887,13267,13267,33
3,9,4298941788,3198519,3195887,2632,2632,3
3,9,4298941288,3201138,3195887,5251,5251,4
