2637,604975
3535,274559
5836,598184
10906,705880
10843,1112552
2389,1337855
3233,980431
3188,1329153
1985,1142321
3416,1009872
1617,1293798
1796,1079778
3185,1144373
2900,1170217
2612,1399616
3531,1239807
3048,1238728
2617,1335804
2906,1259982
3347,1392992
2651,1060735
3081,889518
2539,852520
3672,1073174
3378,1381443
3416,1289444
5554,1387629
4046,990449
4027,1423146
3191,1200535
3528,1390940
3231,1196134
3021,1267563
2097,947045
4393,1076486
1892,1342880
11986,503557
230,595
2832,196105
2966,558722
808,280192
3965,596
184,154047
3853,141181
1431,300748
0,762
1759,144636
3132,484829
1431,367180
0,572
622,6673
0,762
1615,30518
2859,411249
1617,394355
0,762
3233,174519
2798,249898
4559,285755
3421,331119
3419,457191
2799,406674
4044,601854
1986,637677
3420,749257
3236,1110765
3052,1071737
2511,1252526
3170,1074631
4108,1405364
2467,1185117
2898,1455731
2791,1474939
3520,1119386
3504,1009314
10697,1066514
8872,1379778
5180,919401
2439,1272505
2277,1270836
1804,1247072
2797,1390830
4065,1134432
2276,1140019
7940,1105213
2733,1382625
3806,1059498
3420,671123
3226,759249
2746,1008788
3651,1529545
3081,1242950
2125,1331544
1985,1235638
2563,1440873
2527,1204488
9503,1240370
4448,991828
4942,1131356
6575,1380557
3485,1199121
3054,1446050
2819,1292770
2425,1377230
2173,1035654
2128,1447604
3857,1371216
2281,965634
3315,1210170
3531,922371
4389,1191554
3156,1295741
3301,1252304
3399,1272342
3342,1038666
2284,937095
3420,1149612
2246,1440628
2093,1062724
3025,1119803
2567,1364523
3863,892468
2240,1386053
1981,1242036
1431,964781
3190,1119075
4204,1385451
3524,1239540
3770,1173255
2264,1137211
2392,1223685
2280,1394549
2787,935886
2429,1419507
2536,1256986
2857,1106785
6616,1239307
2464,1032766
2264,1572955
2427,1109243
1794,1240440
1999,1028996
3097,887942
2801,1244884
2616,1157818
724,1312337
1320,1053956
3762,1341965
2180,1038955
2178,899135
3670,1208175
1618,1342841
2741,1381396
3517,1213001
2175,1253583
11307,973317
2463,1198410
1905,979194
3197,1046415
3994,694062
5658,1182466
3475,1273797
1800,1157026
1770,1007620
3854,1048961
2760,1041831
2238,1108484
1435,1155983
5463,942395
1980,1034490
2168,1363769
2890,1114719
3092,1317721
3815,1158453
2792,1244827
4032,111002
2282,955673
3337,823723
3418,682591
3201,1168193
3200,929628
3188,1106282
4058,869526
3413,870767
2239,1070060
3521,1121165
3499,1349448
2939,1105280
3233,1124664
2377,1090209
2796,1342139
3079,1155700
2790,1138061
3626,1351558
1987,1305911
2424,1437231
3477,922695
5996,964762
3148,1169980
2540,1245060
1805,1281066
2461,1191100
2795,1322920
4507,772167
1180,1139313
4297,1245375
2293,1153444
3431,899474
2763,1002761
1805,1395463
3872,1113885
2380,1304598
2387,1104203
6896,1384202
3239,1479101
10936,1120993
2247,1034597
3866,822891
3207,1406273
3377,1228094
3421,1533073
3424,1171549
3526,1249111
2275,1515172
3050,1110376
2969,1043905
6659,1022296
1989,1530541
2278,1159096
3489,1417487
3708,944415
2866,1260954
2898,1428170
3865,1070405
3685,1425540
2435,1180788
3185,1252367
3669,1277427
3708,1425685
2571,1353276
1989,1247253
2801,1326433
2280,1274535
1656,1390524
3348,1159359
2798,1108316
2794,1247956
2459,931470
1435,1353767
1949,975171
3708,1377512
3432,1206360
3156,1341993
4037,1250438
2795,1188069
3380,1338076
2797,1219255
2798,1301489
1986,1233097
2679,778976
3347,1037376
1543,1251200
738,1338243
1182,1153392
1364,726061
3019,1346915
5069,1318706
738,1060979
2898,1175436
2176,907505
1364,1253100
993,1339066
2903,975761
4652,1254860
3352,967179
10181,596
1217,795
994,145312
494,794
185,72854
2614,515043
995,346687
0,763
1251,142273
1583,567496
1139,316371
0,762
369,9490
3089,168581
2671,135589
0,763
995,60754
2367,249565
1178,228930
0,762
1298,105621
2791,174204
2433,184052
2796,285920
2796,364092
1362,252616
1987,430302
3422,566024
2174,635542
3423,551219
2611,734151
1987,722134
2175,867882
2613,873290
1798,900483
1989,1042143
604,1042229
1547,1308018
843,1259924
811,1442425
1363,1022865
1942,915252
2017,808240
2282,720801
2279,995960
737,1203795
2025,1345756
3330,1292747
5536,1204124
2455,999126
2529,1031334
2797,1073214
2240,957583
1800,1202233
736,1202625
1804,1247320
994,960939
1549,1355686
2462,1195150
10428,1216548
2325,1390307
994,1156476
3382,1127557
3091,1143281
4565,1069060
6098,1239585
1854,1027458
2173,1044750
2175,941118
1656,1256831
3082,781658
3341,1320990
2427,758547
3356,1294524
1653,1216173
2952,1164259
1801,1338485
844,926491
2465,1039710
1993,1089677
2614,1295157
2175,1256831
2094,1044983
4622,656037
12761,947665
11451,1124506
9192,965880
1183,1259785
3005,1048087
1444,984939
3015,1403165
2097,1124874
2092,1206481
2352,1132387
1865,1244044
1616,886826
1945,967065
4016,941124
1180,1091523
1619,1256021
1657,1025316
1361,1042722
1361,703264
929,1068446
5136,1010747
2041,1157370
3355,924948
3072,915289
1796,1433370
2169,805437
2172,1056226
3744,981756
9051,1266102
6781,1384388
2278,1023828
2752,1038440
2424,853657
4922,1428929
2614,1072235
12205,1325408
3422,930360
1618,1041333
2428,1370356
4819,1120654
5334,1104587
1799,1142695
2905,738292
6017,931092
5832,1285421
3340,1390067
2169,1019589
1803,1417975
3188,529026
2568,1146070
1653,990107
4047,1334071
2713,1398517
3646,791683
2271,1263424
2800,738349
2720,1434739
2897,880505
1986,1525066
2461,1254511
1988,614019
3411,744380
2552,700141
1358,1127349
2422,1249804
1819,1310128
2426,1173202
1619,1252957
4328,1379389
2717,1270487
1176,1210906
3081,621923
3231,793449
4035,567441
1801,384922
2272,714496
4634,526110
5268,614505
7022,764822
5162,1092404
3471,1124431
1728,1249614
3171,992124
3704,823226
3555,1108911
2772,1025469
2542,1243310
2794,619515
2608,598004
1990,795646
1549,966777
2407,1077338
3923,243964
5137,765845
7218,628282
8061,644248
2175,545465
2073,75304
1990,346633
2611,48146
3423,93363
1986,36088
3704,24029
3230,54078
2170,30061
2798,63229
2801,93440
2797,135468
2157,156663
3026,256389
1809,250634
2803,380061
3725,270423
3236,33105
2902,144478
3346,229330
3540,342855
2456,246971
3569,682676
3909,522113
6053,541264
3310,716899
1550,819422
1986,881430
2614,253063
2037,635319
2167,414414
1986,980412
5176,501997
2093,1102102
2609,1151365
2609,1244771
1840,1391900
2179,1060942
1364,1108960
2896,1201930
2170,1280725
2609,1176779
2175,1295737
1804,1063092
1364,1024304
4876,607490
6863,932698
6466,1276864
2787,1373588
2612,1435439
1177,1196676
2757,1114138
3234,1248224
2140,1111611
1471,1419456
2432,1096976
3981,1468883
3645,1205315
3660,647246
0,594
2175,336790
1495,262352
1524,596
185,340836
1969,673945
2713,306872
0,763
2628,321658
8897,600745
3593,202324
0,761
2060,147952
4044,367064
2347,283450
0,572
1616,180866
4461,451494
1615,348825
0,572
3420,75423
4455,237361
4429,270803
5962,271159
5860,379879
5563,491077
7246,536964
2929,600041
3420,671047
2428,957749
2435,945247
2607,1192781
2802,1423269
3687,1219146
1984,1490086
4277,1237561
2280,1392432
2175,1012642
3380,1145084
2687,1080625
1618,1303470
3207,1340617
2247,939040
3401,971439
5573,1053892
2537,1432579
1365,1114870
2802,1206050
2721,1055276
5215,1538536
3896,1437486
3628,1157749
4004,1343349
4241,825365
1545,967298
3422,1264459
2242,1417744
2716,1438256
2791,1337521
9440,986758
3841,1135094
2035,1428096
3057,1209478
3256,1154861
2277,1342027
3333,555625
3711,1348824
3674,499470
1803,668504
1819,754108
2605,792410
3085,592637
2963,831146
3519,1012154
2276,463123
2609,1052276
3229,579646
3564,667767
3863,789151
3704,1054495
3306,1426974
3095,1125699
2800,1124066
4200,1282013
3838,1323830
2091,1202993
3165,1144152
2170,1151576
2421,1258300
3520,1282796
1985,895946
3052,1297629
1363,956723
2426,1260475
2488,1159040
1803,1255092
4319,1292444
2613,1397176
5071,1487780
4205,1523415
3704,1436445
2802,1564834
2537,1489769
2054,1060691
3852,1216382
1549,1017744
3085,1097702
4738,1435580
6050,1163989
2421,906768
3233,1236388
2794,1485324
2674,1243155
2037,1134066
4037,729849
3667,1228169
3137,1529629
5371,1344045
1838,1477877
9990,1247929
739,1177492
4496,1414770
3915,1091170
2789,1356579
2607,1382261
3600,1414582
3873,1253356
2999,1413996
2462,1375298
1607,1117764
1988,1197932
2460,787921
3232,1412849
2792,1430110
3190,1564596
2400,1410874
3346,1231386
2425,1401715
3192,1475111
1988,1390927
2345,1070530
2898,910924
5568,1192113
2720,1485374
2095,1488266
2796,1330880
3717,1290201
2177,1222085
2493,1209019
4813,832500
3058,1158348
1621,1034470
3088,1430202
2245,1479890
2619,1011071
3430,1455418
2277,1429723
2618,1402698
5133,997659
3237,1394571
2568,1397187
4436,1500690
3087,1179931
2619,1300617
2431,1353794
2431,1571815
3721,1626464
3824,1508309
3056,1004042
2133,1602762
7625,1209498
3306,1578760
4159,1158239
1179,1421802
2800,1597367
2563,1436634
5568,1155493
6732,1255662
11911,1385161
2086,1015368
2665,1071381
2717,1182157
1987,1342366
1649,1410932
3093,947115
1363,1266734
1179,1366795
2179,1443279
1800,1292221
3235,1275625
3233,1220996
1650,976419
994,1206976
2848,1343084
7379,955972
8571,1015292
13743,1334114
5475,1333921
3677,1096355
2572,979606
1505,1157765
1480,1434097
2276,1022619
3039,1163564
5293,766456
7558,1271747
6868,1299790
1801,974105
2604,1329423
3850,774439
2608,1217384
1986,1251735
2092,1341677
1805,1160238
3232,1157524
4734,1066945
4256,1242354
3773,1434019
1800,1253547
1621,1480405
2802,1242649
2801,1359668
3209,1205250
2903,1062817
2174,1427639
2333,888577
1816,1206769
3858,1131074
2163,1363729
1361,1435979
2874,1339446
1177,1166405
2461,1253854
2667,1378361
2975,1240792
2171,1389716
2095,1084676
1180,1283875
1213,597
1158,797
2430,226171
1619,15549
5016,596
1619,33634
3431,36229
2427,15429
0,760
2419,15284
4181,30032
1618,27472
0,762
2423,48370
4046,99339
1616,36471
0,762
2426,45424
3865,123249
1613,78384
184,12695
3422,117414
4042,219573
3412,333354
3421,532711
3417,950113
1988,1107629
1983,1162129
3058,1150835
4590,1381000
2798,1294887
2609,1184833
2243,1274953
3141,1107882
3711,1225033
5024,1072150
4250,1153973
1470,1470111
2732,1439371
1360,1393186
2640,1075608
2168,1363842
2455,1338017
3813,1389139
4383,975341
6421,1038507
3075,1203062
2837,1107014
2618,1128533
1553,1032501
1990,1317479
2278,1294877
1841,1256799
2717,1342468
2014,972925
2721,786679
2430,1036895
1549,1548277
1178,1397028
3446,1354806
7926,964805
1928,912651
3425,768417
1552,1064946
2614,1563184
3668,1156536
3377,1066157
1803,1150586
2794,998506
2806,1038771
2993,1397817
4787,1374948
3770,1261267
2166,1386763
1549,1343445
1178,1438748
3743,927310
8316,1438170
2906,940383
2841,966521
3418,1465219
1985,1022253
2172,1441483
4446,961294
6033,1319674
2716,1263874
2090,1436641
2793,1278043
1426,1258709
2613,1415265
2572,1083420
1990,1462693
2613,1270950
1549,1371197
2611,1393029
1617,989573
994,1255452
2611,1125500
1551,1055157
1801,1293120
2505,1390061
3231,1010595
3488,1133743
2228,1225027
2670,971932
2279,1207458
3148,951732
2322,741989
3624,976264
2795,1205686
2891,1336248
9864,969291
4567,1056717
2214,1022402
2423,958751
3808,925018
3086,1215779
2236,1059845
2422,1387960
7732,1197030
4504,1223702
807,1267350
2608,1121196
3399,1254170
1504,980922
3585,1158140
3958,1280475
3189,924713
3482,1252031
2614,1158657
3046,798915
1615,928331
3369,1180530
1983,1187078
2396,1204397
1905,1223090
3533,1035678
1618,1207819
2689,1010442
1363,1248514
3666,942184
2168,1105383
1982,1557952
3038,1330754
2236,1126535
2791,1331034
2095,1467296
3139,1208102
2017,1074171
3712,927458
2799,1135731
4329,1301556
2460,1340924
1178,1486875
2417,1361130
2671,1311861
3337,1300049
3380,1479533
3374,1108513
1283,1092246
4028,881177
1361,937497
2459,1292260
8270,1249181
3766,1436650
5731,1289803
2753,1165380
4333,694903
2529,1232816
2417,1412594
2461,1398923
2459,1485196
4011,1086255
3042,1360116
2795,1436784
2609,1340786
1877,1347551
2382,1315107
2171,1266870
9058,1299347
2420,1434547
737,1317701
2612,1146650
3194,1364843
1798,1339004
3189,1437708
2291,1156184
4095,840325
3613,1110761
8807,1371323
2216,1519015
1837,1206460
2472,1143034
3715,1437147
4742,1484349
1365,1238663
1612,1381907
1840,1225439
2276,1245307
2610,1468045
3684,1040765
3420,1467214
1552,1255354
2902,1267225
1472,1055340
5127,1556395
2460,1572432
5361,1156138
5692,1008510
3381,1042837
2610,1588437
3049,1385874
1986,1444028
4102,1428678
2903,1467211
1365,1624318
3722,1440878
2423,1151629
2523,1253016
3702,1522403
3425,1160137
3488,1437531
3914,1340429
3997,1130548
2794,983393
4822,1316914
4649,1569200
2613,1295095
3082,1427587
3693,904438
3927,1084952
3189,1534193
3243,1342174
2345,1389520
2431,1344810
1985,1572148
3090,1389697
2429,1412987
4765,186939
0,596
2179,256163
2279,608269
0,87355
6221,1192
927,433575
6980,538377
2647,123823
0,762
3259,469499
10004,551083
624,105883
0,763
2861,495773
1284,532807
624,112024
0,761
2728,433155
1801,508211
184,60588
808,165935
2059,602541
1619,481961
3674,604757
1988,848946
1650,1210796
1550,1446171
2795,1137000
1363,1368711
3149,1288305
2904,1313179
1365,1305071
4349,1061557
3545,981363
3046,1234907
2898,1571877
1545,1388048
2257,1246519
3424,1274447
2095,1238439
7715,1340408
4094,1247134
6045,1248638
3781,1023391
2609,1476046
4389,1354214
4020,1417052
2833,1434070
2423,1201942
3048,1130395
3184,1270461
3528,1351976
2530,1107837
2055,1157966
2429,1081439
2611,1158617
2898,1600812
2241,1022962
1617,1156046
4257,828682
6591,1248487
2611,692067
2167,1243203
3228,1440998
923,1200324
2601,1286470
2720,1151583
3653,1071179
4575,1001609
3572,1478641
4036,1361052
2894,1275811
3247,1336633
1549,1207944
1800,1388434
3435,879113
3380,1210853
2566,998810
3852,1156697
4050,1287218
3415,971140
2232,1204457
554,1110946
2865,1254364
1983,1213302
2799,1283542
2609,1435512
2713,1338568
1983,1393710
3226,1146857
2600,1525986
2245,1247486
1739,1256823
2611,1011006
2798,1199211
3058,1315055
4151,1244518
3383,1438988
1361,1204565
2607,1330699
1783,861633
2744,1458795
2900,1444383
2463,918364
2095,1295719
993,1156071
1987,731372
2610,854140
2085,1221508
3942,1336024
3084,1299803
1988,1155955
1986,1161066
2235,1340425
1363,1174224
2812,1242677
1618,1264280
1918,1060391
2425,1251344
8449,1087669
612,828821
993,973576
1803,966423
4027,773150
3635,1269562
2899,1318677
3218,1124024
3712,1381910
2649,1034403
3076,1415032
3337,1253757
7961,1287517
3596,1110538
2611,1038206
3362,1054012
3990,1347673
4169,1466800
3722,1210451
3300,1385840
2436,1190496
2174,1177123
3249,1473433
1367,1168044
2908,894444
2796,1065870
1180,1636985
1651,1472947
2725,1528941
6194,1018846
3558,1113285
3370,1652177
1361,1340551
2064,1615934
2569,1153986
4543,1151745
8461,1356948
5030,1524701
2214,1341418
4886,1408283
6980,1452065
4803,1336663
2293,1527016
2166,963427
5050,1258668
4983,1386144
1738,1572880
1802,1257832
1617,1194443
3481,1363305
3375,1226113
3490,1484628
2611,1322051
2545,1357032
1800,1532726
3423,1295147
1549,1289223
3707,1091486
4688,1499794
2896,1337282
12430,1383802
2688,1243572
3645,1500179
3314,1479327
2168,1298228
2499,1063356
2854,1292384
2427,1044413
3272,1088274
2521,1434291
2750,1341619
3444,1230942
5488,1073585
4746,1219930
4443,1364067
1656,1296261
3420,1074356
2171,1221486
2424,1367717
2792,1339982
6195,1213013
1801,896898
2927,1039855
2169,1313692
1654,1144576
3646,1344756
2427,1232854
2111,989337
1549,1340036
1658,1074445
1177,1394845
3053,939559
3049,1318538
1177,1338966
2426,1206331
2837,1274071
2095,889098
1801,1091748
3677,1189392
3053,1111390
1988,1108868
2427,1198220
2902,969847
1801,793846
3772,1204201
1179,1111651
2857,995986
4010,996545
1079,1430918
1985,1383185
1699,1250837
3243,1392248
3530,1302744
2060,1160660
2279,1159684
1804,1099500
2463,1255077
4173,1205845
2575,1187884
358,597
1366,594
1801,577368
1988,599275
0,595
4008,596
1432,388350
2428,412484
0,42831
0,763
3005,408608
1619,581472
807,51660
0,763
2171,288789
1098,547289
807,63627
0,763
1618,466592
2243,561117
625,54840
992,186801
1873,513931
1360,567305
2794,595481
2107,704397
3045,753933
2797,903100
1550,1130256
3471,1161906
2553,1123422
3240,1027474
1798,1384304
3707,1283894
923,1268734
4008,1529038
2429,1123701
3414,1426675
2168,1321780
3051,1065593
3041,1591477
2278,1207036
1362,1350615
3047,1166358
3155,1318788
3051,1436707
2721,1022472
1026,1242419
2667,1091421
2794,1028508
2519,1256356
2866,1523825
923,1253542
2615,1440300
2752,1340343
3048,902138
3427,940795
3496,1115367
1944,1389478
2173,1238153
11234,1177537
1620,1193706
2176,1353433
2720,981347
3815,1008069
4067,1505901
6295,1142360
4073,1520241
3341,1389240
2172,1342091
2906,1257211
2537,1145697
2618,838871
1179,1017329
1740,1199969
4288,1173474
2899,1341060
3577,1340876
2277,1053307
2429,1108402
1549,1314346
1800,1251694
1446,1062103
3708,1127635
3222,946965
2907,1151858
3080,1399844
2608,1060990
2277,1348119
1980,842750
2714,1149644
2748,1376087
4887,922710
3817,1390755
1551,1141221
4000,972399
2169,1216867
3710,1246529
2605,1203896
1988,1306522
1644,1023395
740,1350760
2166,1284361
3194,1015046
2170,1341188
1097,1223418
2168,1111148
1177,1232485
4283,1386285
1801,1278312
844,990458
2902,1131620
3052,1282742
1805,1392441
2800,1208389
3224,1040603
3331,1164784
4875,1205696
3708,1437714
4049,1142427
12760,1028217
2890,1067197
1833,1383946
3428,1085693
2527,1310163
661,1303644
2292,1292584
3720,1294210
1803,1343102
2568,1435781
1807,1304865
2463,1622545
1983,1061136
1805,1260127
2909,1470145
3265,1349212
2105,1408914
1547,1064953
3483,1490623
3403,749938
2164,791981
1546,1013014
1550,886063
4529,904529
4527,754063
3794,882308
3235,992345
2798,602244
2168,874671
3513,935886
2714,782023
1985,836751
2091,836047
2722,660518
1178,971990
3319,949288
3199,977478
923,1013268
3490,929304
3523,868953
2613,671510
2236,1089025
3061,1158517
2157,1186204
2828,1121955
5904,1054784
1547,1158409
3269,974612
3083,1055300
2463,883467
3337,989195
1800,1164360
809,900276
1843,1108473
2577,1286054
1614,793413
2712,973235
2610,1010773
4045,740354
9359,979563
3426,1012898
2799,744364
3202,1026927
3088,831227
1653,809262
3038,500452
2163,1030886
1551,1070418
739,463488
2609,886839
1550,735090
1803,651730
3157,499752
2829,841540
6800,747036
3824,878079
3526,529644
1544,801634
2173,957406
2791,874158
2469,1026053
2793,1013149
2614,789178
2607,869677
3089,1057299
3865,1120948
3419,878492
3316,1074672
2609,700740
4037,926237
2463,1029822
3187,927201
1760,1111510
1322,891300
2167,702543
2427,761425
4481,877507
2143,1016206
2753,1115484
3369,966630
3521,975820
2893,1061841
3221,758125
47554,354966
3859,924556
3853,983405
2304,633311
2241,1065135
1874,915877
1469,879231
3089,1072513
2798,831257
2175,666172
3711,665220
3342,1044129
1773,1092882
2178,842030
3347,926844
1788,367123
230,794
2655,112117
1119,597
2916,795
1988,51265
3859,72220
0,764
0,6684
3882,39090
2936,72178
0,763
184,3670
3230,12016
3419,21056
0,762
625,573
3421,51259
3691,214044
0,764
1619,81599
4300,156365
2787,200991
3421,174579
2797,219731
2222,276867
5234,409867
7898,507061
5862,517297
4675,563258
3287,586486
4172,646695
1783,771058
4602,910279
4124,945619
2714,1019528
809,1102433
1803,969491
2348,969644
1366,1100667
1651,1253528
2858,927550
2710,996938
1876,628443
2296,855407
5949,974373
1992,907863
4043,658883
2955,777859
2548,1111105
1212,925685
2169,973668
2167,840819
2771,976706
1360,1134826
1798,972483
2896,1110840
890,873735
658,988355
2617,1037480
2137,1267593
7298,975849
3375,926653
2533,966394
185,727652
5605,741268
1654,982244
2611,1012464
1505,927792
3240,955342
2174,1072537
2916,981476
2599,929097
4496,1031591
2091,765228
1802,881542
2633,1126680
4446,1144246
1986,926389
1573,1023233
1619,867249
1468,695123
2710,786652
740,976558
2718,926742
3816,911457
1839,620406
2423,853298
2609,1082259
2796,876188
2196,887244
2532,785500
3417,622255
3346,656992
3045,955352
3046,991449
2797,743399
2343,877726
3054,741036
923,625149
2736,895791
2509,930031
3056,1024875
3334,819966
2563,844197
6468,863171
8645,1057835
4002,973259
3196,1112298
2764,726286
2946,1119086
3053,1255761
2175,1295977
2242,936183
3163,1062937
2096,1160400
3060,1202491
2278,716454
7080,1216919
4799,1390077
3990,1108403
8480,838755
2276,1175950
3412,855560
2057,974924
3233,1341121
3372,940609
4640,1541325
2609,1437134
1366,1621777
2469,1297904
1838,1294698
3722,1017414
1179,1156561
1989,1117549
2242,857930
1221,1131004
2242,927216
1983,973162
3084,956610
1366,811644
3190,795246
3422,758829
2756,1024853
2458,925371
3240,865010
3227,621298
3143,791525
3748,1133254
5550,873327
3499,1122673
2722,1016115
1798,663422
2862,817527
806,1100558
3186,1202053
1177,1292709
919,1358534
2967,1069187
2606,1382279
2315,906594
3084,1387070
2460,1019081
1319,1133836
1976,1083168
2871,1052260
4027,743074
1984,979692
1981,1295860
1362,1064520
1647,1193089
3022,1255551
2712,694273
2085,782465
3421,653072
3086,989876
2568,1039194
5363,972566
4506,974008
3342,900480
11723,719387
6146,945333
4090,1218078
4456,1109665
3021,1207106
3419,929343
2658,918775
3289,936884
3261,791425
1806,977456
5300,684250
2607,684964
3344,978915
1736,926354
3235,887770
2764,832399
3234,812329
4746,429824
3155,911522
3422,1026795
4124,1209010
2316,973124
3019,1110301
2653,965428
1570,564806
3045,881472
4041,977664
3956,1225330
2248,1021757
1903,961783
2051,1278136
3414,886071
2051,1074124
3145,1186106
2271,1251346
3619,783076
4725,1278380
1901,882299
2085,1040562
2569,1032742
1804,1051246
1778,1024035
3045,1021274
2666,898499
553,714621
2170,1013292
3155,1059331
3345,1021305
2321,1020504
2903,1081123
2199,1109429
3011,1070577
951,965297
2352,745019
2339,970311
2626,744605
3982,927009
3484,858723
4659,497258
229,598
1241,597
2681,496655
1352,0
978,1389
2058,539038
