7700,362468,37237,399705
38040,620573,650585,1271158
53850,748380,749901,1498281
42700,722069,945556,1667625
33817,726344,1167370,1893714
44189,745253,775142,1520395
49000,727843,971819,1699662
55610,758458,974039,1732497
51134,721967,830381,1552348
42313,737180,918491,1655671
43346,706054,609083,1315137
61774,776411,819112,1595523
57017,739699,692117,1431816
60602,716380,738686,1455066
78270,282375,925343,1207718
61122,871119,586617,1457736
75325,227873,583479,811352
53587,978033,801363,1779396
59362,702688,838295,1540983
60007,692510,410991,1103501
57651,675927,48642,724569
51993,697142,360327,1057469
62851,438256,181121,619377
16320,0,312647,312647
29905,391788,36608,428396
6330,0,121910,121910
0,0,55716,55716
0,0,272003,272003
0,0,294760,294760
0,0,304856,304856
26212,595059,499038,1094097
60460,793483,133912,927395
59456,209268,328354,537622
0,0,182736,182736
0,0,18692,18692
0,0,113577,113577
0,0,125889,125889
33784,743183,264692,1007875
63680,869550,91511,961061
63248,737270,251099,988369
58259,726766,194349,921115
62375,729372,204929,934301
72204,675646,231752,907398
79175,587643,171576,759219
70978,690524,233186,923710
61416,717444,293029,1010473
61924,717250,284303,1001553
62409,723368,250360,973728
57683,710888,340340,1051228
48626,688163,165762,853925
69013,678680,248001,926681
78989,526259,211431,737690
74892,590846,248561,839407
61317,663753,320029,983782
61893,699302,524007,1223309
51214,699674,741467,1441141
53430,686849,555663,1242512
62560,700951,645712,1346663
58148,682650,412294,1094944
62674,635648,605244,1240892
44195,733163,779937,1513100
63113,701998,414044,1116042
37433,670843,1018418,1689261
49597,697636,596883,1294519
30595,666950,1023356,1690306
41330,686355,560837,1247192
43912,693363,960834,1654197
37268,692652,561896,1254548
57774,662269,739484,1401753
27411,671977,970103,1642080
42598,643074,639366,1282440
30254,678735,737532,1416267
52056,655744,360578,1016322
34682,686523,967730,1654253
29621,731862,866371,1598233
26727,685293,1050200,1735493
40485,718115,687828,1405943
72615,358682,787562,1146244
54442,753704,827635,1581339
58393,501367,690846,1192213
37684,625313,920619,1545932
54787,659078,691473,1350551
34694,649934,1071011,1720945
34586,678938,878378,1557316
35884,664397,1022042,1686439
29775,626735,693719,1320454
55028,633066,595714,1228780
34090,649061,926504,1575565
47673,664544,644732,1309276
33276,653769,1154672,1808441
35269,672312,874854,1547166
40344,651153,1063278,1714431
35471,664366,779912,1444278
59870,659004,426090,1085094
50638,638252,777815,1416067
46873,661574,742337,1403911
27512,643145,922272,1565417
40558,641065,506215,1147280
43482,673393,981878,1655271
27479,683121,639121,1322242
48327,693822,867917,1561739
60916,552872,925887,1478759
64643,679290,689213,1368503
29880,690998,920647,1611645
46550,692300,229928,922228
61700,616597,795,617392
73973,544805,265567,810372
56063,698624,521085,1219709
45799,642252,314523,956775
60203,664979,596,665575
50728,647620,132361,779981
40079,683108,301662,984770
73716,565308,397178,962486
60535,645898,763,646661
63058,683403,95978,779381
31701,682085,0,682085
30633,668724,190,668914
29530,641870,762,642632
37517,663339,476,663815
60528,586610,279647,866257
57136,651409,332309,983718
58416,642475,950,643425
61617,672669,34537,707206
41993,210077,572,210649
0,115282,129140,244422
35700,692870,313579,1006449
55839,678430,389828,1068258
46762,629731,472194,1101925
41475,650355,592883,1243238
37552,639625,685173,1324798
30519,655767,963759,1619526
27669,619595,720771,1340366
52620,689028,546569,1235597
27334,664468,851241,1515709
36682,670972,730085,1401057
34916,674158,919720,1593878
63783,576058,615440,1191498
27784,673860,1138650,1812510
33431,672313,570916,1243229
39035,644493,1004616,1649109
28121,652926,820921,1473847
50235,697205,974196,1671401
55674,683944,876175,1560119
54420,644080,321797,965877
57434,695840,1159462,1855302
49984,637798,593113,1230911
58409,665053,1202780,1867833
57434,657444,872789,1530233
56323,666430,1199619,1866049
53010,626653,872124,1498777
58422,675456,967308,1642764
57321,683894,1066649,1750543
56485,643222,688453,1331675
58437,675088,921323,1596411
56009,648045,819314,1467359
57680,659129,1149815,1808944
59347,711288,973347,1684635
57003,359503,500732,860235
10349,0,640744,640744
44632,1030583,1075408,2105991
59058,779664,970079,1749743
57608,718808,642381,1361189
51264,0,753538,753538
24144,1080147,629754,1709901
77375,408708,684872,1093580
58211,856674,931416,1788090
64381,540397,686022,1226419
36252,692194,906677,1598871
41594,694083,427522,1121605
41566,707632,820474,1528106
29387,683621,565994,1249615
53416,698479,535578,1234057
29144,690810,967308,1658118
29913,676769,632768,1309537
30596,688854,973420,1662274
30710,678972,809943,1488915
30434,688335,882297,1570632
30360,681183,660691,1341874
30995,682759,1058213,1740972
30581,691884,781538,1473422
35000,692877,898913,1591790
36470,685080,476433,1161513
46853,705201,483932,1189133
30995,693896,907763,1601659
41221,698173,495498,1193671
38389,698913,789253,1488166
31378,707690,639955,1347645
56357,729519,836338,1565857
50136,678882,775791,1454673
66041,509066,690836,1199902
63945,617413,870503,1487916
57844,649092,329389,978481
51232,674710,688958,1363668
57293,665543,737985,1403528
56572,646264,772793,1419057
59456,675703,557894,1233597
59287,652576,329063,981639
58179,658660,494616,1153276
58068,636200,377786,1013986
59419,662018,544927,1206945
58702,640226,232099,872325
60707,680136,832437,1512573
57709,662096,512633,1174729
60221,673836,592655,1266491
58783,659957,592084,1252041
56920,586270,376836,963106
57847,590276,544295,1134571
55327,708371,137607,845978
29917,0,189343,189343
0,0,324147,324147
7007,287225,374242,661467
32586,938448,501608,1440056
29809,751925,436497,1188422
28766,735465,749548,1485013
46157,717032,0,717032
68385,728937,164166,893103
80350,562036,235982,798018
62946,703717,391950,1095667
30099,721007,433948,1154955
53126,726842,438954,1165796
55665,653268,623488,1276756
75788,578024,111244,689268
46431,704719,568366,1273085
40363,708040,356293,1064333
37754,696359,562957,1259316
32768,691309,347770,1039079
51924,698196,514365,1212561
31279,681918,469067,1150985
63168,686064,164472,850536
68368,665341,420834,1086175
75184,598185,240242,838427
62198,727684,541657,1269341
53861,703010,295306,998316
62355,721622,673603,1395225
72684,603894,459278,1063172
66859,680531,582297,1262828
59518,697192,607788,1304980
61538,715813,534380,1250193
58662,680313,554307,1234620
60663,683198,390533,1073731
69176,621444,916991,1538435
56422,664924,556256,1221180
65453,607003,1055279,1662282
53791,641722,837073,1478795
56666,633343,264056,897399
31843,152253,639032,791285
38747,627593,557808,1185401
60463,690438,790169,1480607
59169,667759,460065,1127824
61695,697812,821216,1519028
59289,678681,507370,1186051
60670,654968,822241,1477209
60227,723874,787174,1511048
48122,317444,338191,655635
0,102065,680062,782127
54492,770436,647565,1418001
59946,706518,819867,1526385
59786,682871,460130,1143001
61753,618640,872353,1490993
58687,800493,920940,1721433
56644,677145,1017362,1694507
55760,675341,790298,1465639
57975,681411,592592,1274003
58557,709505,691934,1401439
53765,653751,413927,1067678
60380,761609,740998,1502607
28223,719439,506171,1225610
44321,714851,695158,1410009
57625,499325,510573,1009898
55867,626814,544679,1171493
57096,609335,605481,1214816
57522,593118,461417,1054535
59643,686091,639418,1325509
58162,682446,692039,1374485
55358,651239,738110,1389349
45048,643314,724109,1367423
56968,673021,740270,1413291
48411,634388,918886,1553274
48503,642584,791031,1433615
44432,659313,923596,1582909
43399,642047,641765,1283812
58496,667536,824245,1491781
45718,648418,738502,1386920
55055,623858,875970,1499828
46786,665042,887931,1552973
60590,698982,772959,1471941
56350,662064,970515,1632579
57189,652959,498207,1151166
60161,700942,974992,1675934
56440,667058,638774,1305832
56687,500970,902010,1402980
64998,787887,895768,1683655
60428,540422,643687,1184109
57637,699602,1065199,1764801
55231,661751,689138,1350889
51060,638575,1099140,1737715
55810,645971,508979,1154950
57587,687482,1150792,1838274
57132,659613,595119,1254732
59945,668433,738658,1407091
57695,657821,968050,1625871
56237,645054,875291,1520345
57907,655547,1057174,1712721
58417,655404,838439,1493843
58002,660759,1058942,1719701
60661,681085,791211,1472296
55223,629326,1189185,1818511
59724,681218,1122984,1804202
56870,636218,711198,1347416
57410,668966,1038322,1707288
56727,646364,458512,1104876
57200,661704,922222,1583926
57823,533523,591253,1124776
58569,812136,1016237,1828373
59805,714004,872124,1586128
57978,372985,326975,699960
54178,943045,1100492,2043537
53410,667143,823743,1490886
74615,389613,1053096,1442709
63354,770604,837368,1607972
66302,502819,872928,1375747
54289,523684,740841,1264525
55401,375618,870299,1245917
40714,838449,891072,1729521
54632,419528,667637,1087165
39054,541176,982259,1523435
45979,810655,796497,1607152
56055,432273,849086,1281359
32571,466011,725852,1191863
50639,611534,938834,1550368
27961,144676,772390,917066
12244,194766,898527,1093293
588,9353,802656,812009
735,125809,743159,868968
56515,758387,924418,1682805
47596,370134,459809,829943
0,0,851809,851809
22170,459372,629243,1088615
60767,718618,977711,1696329
58140,676352,922693,1599045
61307,688339,540984,1229323
59033,683814,971468,1655282
60532,695898,590597,1286495
61726,674046,596,674642
31319,690088,595,690683
43599,726695,658650,1385345
61672,694560,34051,728611
63313,709748,597,710345
63530,396547,425360,821907
1913,162474,665901,828375
49135,842820,253257,1096077
63368,750042,760,750802
63769,378933,250615,629548
14298,0,573,573
25624,548422,360952,909374
46361,1254194,491419,1745613
58080,805655,381,806036
76393,180097,763,180860
17314,0,276551,276551
0,0,124909,124909
0,0,475,475
0,0,573,573
0,0,95,95
0,0,0,0
0,0,0,0
0,0,0,0
3385,84792,6762,91554
26580,914266,366784,1281050
29263,813985,439547,1253532
30008,709072,436412,1145484
30836,735502,484616,1220118
29283,694856,225406,920262
40501,708803,208026,916829
33317,683230,875892,1559122
26557,651095,739077,1390172
28813,683757,823982,1507739
27641,659376,512127,1171503
60663,685044,545590,1230634
36488,631562,690622,1322184
50032,675088,660374,1335462
37720,652248,639407,1291655
57390,675651,548160,1223811
55404,646167,740058,1386225
55858,668826,379493,1048319
57166,633630,691459,1325089
60771,679768,594740,1274508
59309,581198,740515,1321713
39636,668054,1006004,1674058
52590,708861,837359,1546220
56607,663496,974401,1637897
60127,605812,825715,1431527
55052,597782,993859,1591641
60920,521367,723375,1244742
57944,877837,1073395,1951232
64898,334830,951325,1286155
61522,409564,754801,1164365
53322,810278,1145269,1955547
41853,443973,875503,1319476
52216,778113,1199136,1977249
61608,447749,611606,1059355
21222,9493,955903,965396
0,57377,754461,811838
29337,789932,203708,993640
31140,709555,1214039,1923594
51245,699531,738855,1438386
57313,688214,1067518,1755732
58514,670367,824097,1494464
59498,678445,924623,1603068
61446,678311,409897,1088208
60353,691409,610061,1301470
59059,686882,774213,1461095
61142,693867,563011,1256878
60648,684495,739254,1423749
59847,675738,638066,1313804
57148,661289,1102592,1763881
57035,667047,919330,1586377
56744,680027,1017349,1697376
55292,649424,690979,1340403
59685,693121,823494,1516615
56992,705116,1017212,1722328
46731,633496,999781,1633277
46012,704136,925223,1629359
45819,726773,835632,1562405
40104,682158,918670,1600828
32375,727900,640423,1368323
41680,712200,972879,1685079
26165,728585,774936,1503521
50133,746908,606787,1353695
74049,483859,872108,1355967
67613,682775,457509,1140284
49863,746493,874519,1621012
58962,735081,740582,1475663
49141,739358,968791,1708149
27064,622406,822386,1444792
39644,778746,968376,1747122
47705,531884,930039,1461923
70734,574270,729710,1303980
45592,516525,894712,1411237
59592,652301,907418,1559719
65094,591926,512523,1104449
49363,409276,646164,1055440
37317,535402,823233,1358635
54468,688670,790595,1479265
36623,151342,372133,523475
31619,774763,965687,1740450
45546,612852,643999,1256851
40276,405696,973219,1378915
52156,485111,822240,1307351
59675,901271,1019439,1920710
60250,494586,821537,1316123
14498,0,442949,442949
0,0,597149,597149
4568,152773,116915,269688
28075,878932,728616,1607548
46515,703364,607439,1310803
58371,705575,691947,1397522
58231,683208,592969,1276177
59546,681812,692598,1374410
59894,689526,820234,1509760
59789,674470,279447,953917
50999,638444,785192,1423636
55639,656410,414549,1070959
55112,650669,693215,1343884
32950,659302,876117,1535419
32588,651786,1020977,1672763
39740,646789,511874,1158663
51840,675029,82325,757354
51313,696585,791792,1488377
58074,677450,642890,1320340
39609,674197,692564,1366761
57675,681104,510415,1191519
49157,694121,741034,1435155
29940,698572,543909,1242481
47083,695590,740227,1435817
27646,705688,788635,1494323
27491,710158,592760,1302918
26914,714386,591197,1305583
26994,704486,608545,1313031
26994,727169,775187,1502356
71775,483360,693336,1176696
66780,640789,364090,1004879
51687,655313,838234,1493547
67083,540919,146784,687703
60325,677053,364463,1041516
47958,668718,925357,1594075
44420,681881,920632,1602513
57316,664483,822044,1486527
41656,627350,1150244,1777594
51423,680652,926555,1607207
57298,648031,1251852,1899883
52519,641296,1060621,1701917
58377,649433,376951,1026384
54880,95131,662548,757679
13241,646690,328704,975394
28637,765813,770362,1536175
25949,644526,1009712,1654238
27158,651817,1133736,1785553
27490,656083,693346,1349429
26961,641785,1010532,1652317
27056,646362,924739,1571101
28643,680293,889596,1569889
28069,670792,871274,1542066
27182,664528,826945,1491473
45187,691727,1019959,1711686
22782,605898,819513,1425411
39227,699802,1021651,1721453
25929,669711,1002855,1672566
37793,663799,884840,1548639
61690,657914,875039,1532953
67556,112236,449923,562159
58738,939236,651129,1590365
57918,692490,877569,1570059
57516,611046,835060,1446106
57872,738871,729136,1468007
66010,582448,739729,1322177
67531,482631,692290,1174921
62957,544499,557439,1101938
55144,452439,832486,1284925
28098,358109,500294,858403
13476,190755,740915,931670
56949,632903,776462,1409365
18278,244114,891198,1135312
27189,642862,919738,1562600
25405,106466,605149,711615
15129,164961,916020,1080981
0,0,556153,556153
0,0,599315,599315
24533,481884,788856,1270740
36474,195666,925216,1120882
45096,777217,1009408,1786625
58182,692910,1154084,1846994
55831,714041,1103854,1817895
57926,611101,1062738,1673839
53441,778006,1063529,1841535
59610,399628,770980,1170608
50646,601186,1002372,1603558
42271,543574,914942,1458516
21228,202121,1011523,1213644
32104,426312,691227,1117539
2060,0,820758,820758
0,15876,944299,960175
42839,589620,1107664,1697284
52129,599159,1238759,1837918
54780,678430,1102330,1780760
47939,648157,1296613,1944770
47861,543956,1004734,1548690
43666,496449,1021320,1517769
50325,679667,1201480,1881147
47959,527649,1105735,1633384
47660,636574,1100039,1736613
51792,536991,870185,1407176
34043,498588,1253597,1752185
53366,673137,1062284,1735421
46199,394375,1124243,1518618
53311,707500,1328792,2036292
52684,673650,957188,1630838
36046,176991,1248561,1425552
19996,233746,1158464,1392210
25693,294437,1207536,1501973
24740,331942,1144641,1476583
28089,362739,1164794,1527533
27872,345502,973755,1319257
25133,224703,843694,1068397
26068,365199,1364745,1729944
34955,480542,1155437,1635979
32860,460315,1199321,1659636
22332,324966,1053470,1378436
36108,480263,1199625,1679888
22458,258829,1019577,1278406
25480,470563,1060697,1531260
14985,87710,1075346,1163056
3491,13089,766567,779656
38559,699898,982583,1682481
56189,585579,925666,1511245
52512,726053,971635,1697688
59586,736522,826933,1563455
53195,639470,1011353,1650823
57833,645221,1161868,1807089
63483,792094,1101566,1893660
56440,455648,1033070,1488718
63059,785211,1023769,1808980
70720,690014,98042,788056
36706,707014,596,707610
31752,720754,613514,1334268
57514,729061,781529,1510590
48103,228662,229974,458636
440,3361,596,3957
433,6255,332062,338317
599,12771,613851,626622
440,6530,147601,154131
440,6161,573,6734
440,15881,341090,356971
20482,835629,559186,1394815
61151,551984,232215,784199
62491,697698,573,698271
63517,691782,314648,1006430
31261,0,218709,218709
0,0,381,381
0,0,762,762
0,0,286,286
954,439,0,439
12074,283345,476,283821
62469,902396,572,902968
61764,706842,749175,1456017
60676,701445,791211,1492656
53084,682440,869239,1551679
28629,667327,1203568,1870895
39798,686050,924421,1610471
33090,687044,1281696,1968740
28682,694830,1098196,1793026
28461,705508,1149360,1854868
26686,659798,1201255,1861053
26706,668903,1020148,1689051
26397,662165,1145556,1807721
26500,671118,1107532,1778650
27468,713554,1148004,1861558
26773,683238,870613,1553851
32501,714667,1150444,1865111
27093,716913,1100299,1817212
26005,694491,892061,1586552
34657,697599,1145869,1843468
61840,420108,773186,1193294
60787,603103,559105,1162208
70129,625888,375951,1001839
64758,602666,689766,1292432
56620,672073,464040,1136113
58274,672469,865859,1538328
55600,644683,921142,1565825
56485,616627,659134,1275761
59457,572295,901664,1473959
62272,564109,980117,1544226
60531,695260,1218395,1913655
50347,400507,1068049,1468556
56058,749982,1125749,1875731
