5380,37237
28321,650585
44309,749901
57496,945556
75116,1167370
60913,775142
43248,971819
55348,974039
41184,830381
61302,918491
38026,609083
32816,819112
35089,692117
22366,738686
60622,925343
27390,586617
45471,583479
32351,801363
35815,838295
21815,410991
6701,48642
9750,360327
20606,181121
3627,312647
14707,36608
13343,121910
8087,55716
18432,272003
23526,294760
33189,304856
20701,499038
8170,133912
15163,328354
12716,182736
2793,18692
13599,113577
14425,125889
14648,264692
5366,91511
6087,251099
14259,194349
3810,204929
15366,231752
15114,171576
16146,233186
12945,293029
10681,284303
11511,250360
14748,340340
16484,165762
9728,248001
17223,211431
9980,248561
23503,320029
11760,524007
39522,741467
34382,555663
17955,645712
22740,412294
27626,605244
68735,779937
22628,414044
65081,1018418
33787,596883
64074,1023356
37437,560837
54208,960834
47529,561896
22602,739484
67671,970103
30270,639366
57901,737532
14992,360578
69324,967730
54516,866371
73054,1050200
57294,687828
58609,787562
32137,827635
49359,690846
61579,920619
32760,691473
69658,1071011
56359,878378
67136,1022042
53442,693719
18468,595714
59301,926504
33203,644732
71343,1154672
51724,874854
58201,1063278
59968,779912
20767,426090
49485,777815
33578,742337
59146,922272
35301,506215
73820,981878
54402,639121
38264,867917
66999,925887
32395,689213
63540,920647
23600,229928
228,795
9413,265567
34284,521085
22372,314523
3638,596
0,132361
20156,301662
23624,397178
0,763
1436,95978
4039,0
2613,190
0,762
1195,476
19878,279647
14323,332309
0,950
184,34537
0,572
5731,129140
23320,313579
22868,389828
28020,472194
39921,592883
41975,685173
57125,963759
54666,720771
35898,546569
55880,851241
46252,730085
60524,919720
38695,615440
74307,1138650
45946,570916
46390,1004616
64061,820921
41790,974196
46863,876175
18835,321797
49745,1159462
36923,593113
40133,1202780
35038,872789
38709,1199619
35097,872124
32628,967308
36949,1066649
24619,688453
31133,921323
27170,819314
38551,1149815
36216,973347
28539,500732
70548,640744
32563,1075408
38136,970079
25964,642381
66405,753538
43845,629754
41736,684872
58342,931416
54544,686022
64089,906677
30005,427522
61517,820474
46504,565994
35967,535578
66060,967308
38372,632768
62220,973420
50922,809943
56146,882297
43416,660691
66587,1058213
57214,781538
51876,898913
31752,476433
20590,483932
59355,907763
28024,495498
50723,789253
49108,639955
51773,836338
60255,775791
39537,690836
55306,870503
20800,329389
25957,688958
28922,737985
29442,772793
20843,557894
12486,329063
22212,494616
12038,377786
22002,544927
10443,232099
34638,832437
21875,512633
17590,592655
24752,592084
15193,376836
16606,544295
14051,137607
7255,189343
38377,324147
38720,374242
31010,501608
26141,436497
49593,749548
10801,0
45573,164166
22189,235982
26474,391950
36548,433948
19944,438954
41611,623488
11819,111244
41961,568366
22762,356293
34841,562957
30442,347770
21639,514365
35413,469067
6339,164472
27606,420834
13338,240242
21394,541657
22840,295306
23019,673603
31155,459278
33250,582297
21900,607788
19312,534380
22672,554307
16017,390533
31849,916991
26886,556256
30279,1055279
34769,837073
11502,264056
56655,639032
24356,557808
24815,790169
18584,460065
27996,821216
23531,507370
23538,822241
26863,787174
23053,338191
56209,680062
25781,647565
29553,819867
20063,460130
54782,872353
44269,920940
42999,1017362
37954,790298
22162,592592
28445,691934
16670,413927
54973,740998
45355,506171
22946,695158
50992,510573
34998,544679
41707,605481
24826,461417
23445,639418
25026,692039
28535,738110
43396,724109
29193,740270
46968,918886
37770,791031
52458,923596
44500,641765
32736,824245
46420,738502
26279,875970
51631,887931
24643,772959
36011,970515
18670,498207
36612,974992
28596,638774
56609,902010
62941,895768
24649,643687
36414,1065199
26698,689138
44375,1099140
23193,508979
33427,1150792
30506,595119
21879,738658
32482,968050
29890,875291
40582,1057174
28307,838439
36694,1058942
33165,791211
36289,1189185
39530,1122984
26285,711198
37601,1038322
18695,458512
33601,922222
22070,591253
34916,1016237
32653,872124
12951,326975
40424,1100492
37844,823743
54157,1053096
46760,837368
41831,872928
36066,740841
32921,870299
31427,891072
19301,667637
32197,982259
27886,796497
28292,849086
26882,725852
28722,938834
29446,772390
32287,898527
61218,802656
55312,743159
38403,924418
19870,459809
57191,851809
46290,629243
32216,977711
33614,922693
20799,540984
29854,971468
34217,590597
1164,596
1057,595
17251,658650
3545,34051
5888,597
16050,425360
57420,665901
5484,253257
0,760
624,250615
0,573
12052,360952
33153,491419
5461,381
0,763
9072,276551
20376,124909
11098,475
2238,573
5552,95
3411,0
4045,0
4034,0
4499,6762
21779,366784
32652,439547
29259,436412
32608,484616
16910,225406
22887,208026
52889,875892
45083,739077
64940,823982
38413,512127
19783,545590
49332,690622
20632,660374
49895,639407
26577,548160
27837,740058
34320,379493
24404,691459
23676,594740
20289,740515
53086,1006004
36165,837359
37684,974401
29393,825715
30847,993859
30369,723375
33910,1073395
32700,951325
37445,754801
36556,1145269
29693,875503
39347,1199136
28656,611606
