20277761.798533
18438754.860473
20303564.381662
18986188.465810
18314201.333350
18417358.094185
18625266.554015
17457223.877846
20794796.168537
18471299.492873
17379231.153903
18737170.018855
17646866.288526
16841211.496495
19176855.068272
22353662.003652
20964915.187450
20994748.792678
21299803.412517
22457546.905969
20839135.240972
19430202.937731
22092932.415412
22935949.568435
22293826.173309
21924362.606965
17791654.772235
22970051.339492
20941422.954927
19957915.475664
18526934.578887
16920346.995643
19170030.826576
18219708.118109
19700845.189989
18538734.140704
18873146.050110
19385979.466058
21999465.151852
20530068.377070
20076751.623948
21279743.121632
21642758.394287
21663647.392947
22192810.774261
22067925.908772
22592142.224216
22515069.128766
22102557.550035
20668040.667024
22562517.662837
22917653.951075
22357440.487895
21832742.485587
21175376.165320
21116930.900638
21288146.837073
17030789.893871
17009614.250491
16718029.651002
19018455.587498
18461183.762323
18660700.267685
18081987.859908
17389741.036495
18312991.994790
20231216.269332
18532532.583594
18841884.967529
20235079.635955
19745943.120049
21791523.951194
19162008.279185
21989131.430199
20562057.757950
23007045.414046
21856104.286784
21764475.726123
21757219.621671
23025654.658835
20472130.067487
23029107.811462
22681391.442567
21304622.689404
20821753.899592
21359790.493067
18250484.789047
20838151.553532
16954535.811350
19924187.029636
14767190.977249
8216549.030155
9674274.284288
8923606.449428
7057703.164796
9727406.852614
17560640.509360
18647132.177422
17855648.182887
15667340.584446
18210948.390409
17440100.456463
18478753.275209
19213765.383655
21520305.009394
21051112.855665
15131593.780604
16965551.087268
19544116.492012
20155880.481635
19399944.574962
20348032.932462
20527767.734444
21258175.181433
20651512.855062
19413575.760347
21752499.755355
20909322.591947
21273315.535755
20534520.036426
19269582.589787
15846137.699473
13857257.916274
15705881.427029
15208368.478618
16596277.140869
18306276.769415
18115364.126914
19085465.853190
15714065.360625
18895800.983888
19822609.240209
17286456.649152
20451816.469209
19675557.906275
20268663.569248
17423891.222213
20905638.701660
20682968.339067
20917329.865636
20437971.134332
20819112.646986
21080333.964744
22360260.527657
20382576.776584
20090525.702568
16272064.347947
21353149.817161
22392357.859152
20513380.917593
20928871.918655
17354794.773731
17882577.285664
17270591.908496
16165156.398662
16649376.215030
14228544.244745
14783989.329034
16376629.796001
17364397.702213
17978199.668812
19167546.338103
15255564.381410
16393721.120862
18954084.362579
19544666.353056
21886764.822120
20393604.300836
20099235.035105
19725704.170670
21062868.087116
19510496.000000
18594476.170228
20413901.837793
18764678.247119
17285698.413030
18082906.217558
19127340.963342
20404918.712169
17389392.752999
17847515.029256
18048516.441293
17083981.072992
17601913.678147
17623931.768936
18645062.460458
19048328.906636
19029872.737381
16270197.199260
20504672.879969
20806147.698882
21319950.904403
17099948.855732
20032086.992972
20295425.418251
21498763.925037
19754237.442453
18451194.463553
12192005.627619
16555298.064252
7971958.204568
16387585.809904
17530428.874785
20345166.197968
16958454.031720
19234420.431046
14133288.821350
19862009.485565
18466929.642804
16076389.111088
14426864.467264
6237819.261040
9483908.968081
8454591.240716
8990175.697253
9413860.890625
15132885.341349
13310231.366685
17032836.560710
16530358.339023
19019330.728090
18080052.284758
18964231.584982
18982617.492073
18035472.901611
19200076.249794
20293272.041548
19968103.114760
21733016.086432
20754859.359322
18210139.713307
20201476.710603
19335650.744360
17396888.073636
18780729.677275
19513599.153857
21095864.124343
20546469.824864
21746880.269978
21152933.358090
19576192.480833
19014217.056663
20186712.431301
15389148.101294
16741502.569523
16207701.353302
14427975.872183
12625381.641140
11846333.233713
5876665.814354
12201791.928602
10453280.399331
13236740.410921
15492217.404947
12003402.111430
16497991.668533
18438864.766977
16741151.312121
21734316.739797
20332313.083662
17112713.430855
18862675.547391
18746611.398628
19961028.023031
20851158.101652
20011634.198673
13788288.585180
20478643.685357
19162140.753126
18216154.570398
